time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-10T10:09:47.010Z,38.8301659,-122.8310013,2.85,0.56,md,9,95,0.007711,0.02,nc,nc72523121,2015-09-10T10:11:20.730Z,"8km NW of The Geysers, California",earthquake
2015-09-10T09:58:52.000Z,52.8114,-169.8702,3.7,2.2,ml,8,205.199983584001,,0.41,ak,ak11703964,2015-09-16T17:37:30.597Z,"59km ENE of Yunaska Island, Alaska",earthquake
2015-09-10T09:54:47.671Z,39.5305,-119.5899,10.8643,1.41,ml,19,112.39,0.163,0.1343,nn,nn00509940,2015-09-11T02:35:28.583Z,"14km E of Sparks, Nevada",earthquake
2015-09-10T09:45:28.847Z,38.5171,-118.5306,13.4368,0.59,ml,6,134.78,0.111,0.0868,nn,nn00510058,2015-09-11T02:36:43.394Z,"8km E of Hawthorne, Nevada",earthquake
2015-09-10T09:39:32.880Z,33.904,-117.0416667,14.564,1.27,ml,57,48,0.1003,0.16,ci,ci37240455,2015-09-10T20:45:09.809Z,"7km WSW of Beaumont, California",earthquake
2015-09-10T09:35:27.161Z,38.6525,-118.7886,11.4228,0.73,ml,7,162.59,0.21,0.07,nn,nn00510045,2015-09-11T02:36:36.772Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-10T09:21:02.000Z,57.162,-156.9221,10.5,2.3,ml,5,334.799973216002,,0.74,ak,ak11703963,2015-09-16T17:37:29.511Z,"151km NE of Chignik Lake, Alaska",earthquake
2015-09-10T09:09:29.000Z,61.5791,-140.6592,10,1.2,ml,8,212.399983008001,,1.12,ak,ak11703962,2015-09-16T17:37:28.433Z,"192km WNW of Haines Junction, Canada",earthquake
2015-09-10T09:03:05.840Z,33.646,-116.6943333,15.395,0.5,ml,21,53,0.02855,0.09,ci,ci37240447,2015-09-10T20:47:35.818Z,"10km N of Anza, California",earthquake
2015-09-10T08:59:47.300Z,-20.7567,-177.8941,483.33,4.5,mb,,89,4.861,1.01,us,us20003hq0,2015-10-01T13:03:01.378Z,"84km E of Ndoi Island, Fiji",earthquake
2015-09-10T08:51:47.510Z,38.6536,-118.7892,11.4584,0.69,ml,7,153.92,0.21,0.123,nn,nn00510039,2015-09-11T02:36:35.545Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-10T08:43:11.651Z,38.5062,-118.5108,9.327,0.76,ml,7,131.35,0.122,0.0942,nn,nn00509938,2015-09-11T02:35:23.318Z,"10km ESE of Hawthorne, Nevada",earthquake
2015-09-10T08:36:41.000Z,52.928,-168.0272,41.6,1.8,ml,12,230.399981568002,,0.85,ak,ak11703961,2015-09-16T17:37:27.224Z,"56km E of Nikolski, Alaska",earthquake
2015-09-10T08:35:41.580Z,14.6188,-93.9713,26.84,4,mb,,186,2.421,1.18,us,us20003hq1,2015-10-01T12:32:23.118Z,"143km SSW of Pijijiapan, Mexico",earthquake
2015-09-10T08:13:59.557Z,38.6626,-118.7996,5.6504,0.93,ml,12,136.85,0.219,0.1462,nn,nn00509937,2015-09-11T02:35:22.250Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-10T08:12:45.000Z,38.7907,26.1375,5,4.7,mwr,,,,1.07,us,us20003hpu,2015-10-01T12:20:10.129Z,"28km SW of Plomarion, Greece",earthquake
2015-09-10T08:05:35.000Z,60.3964,-141.3363,15.6,1.3,ml,,,,0.35,ak,ak11697483,2015-09-16T17:36:58.495Z,"70km ENE of Cape Yakataga, Alaska",earthquake
2015-09-10T08:03:59.035Z,37.0851,-117.0413,8.2746,0.32,ml,13,175.25,0.105,0.1676,nn,nn00509936,2015-09-11T02:35:20.501Z,"31km NW of Beatty, Nevada",earthquake
2015-09-10T07:51:51.000Z,58.1825,-153.4011,56.3,1.8,ml,8,226.799981856001,,0.67,ak,ak11703959,2015-09-16T17:37:25.485Z,"66km NW of Kodiak Station, Alaska",earthquake
2015-09-10T07:49:36.360Z,11.1536,-62.4758,115.31,4.9,mww,,66,1.262,0.87,us,us20003hpr,2015-10-01T06:16:59.736Z,"65km N of Irapa, Venezuela",earthquake
2015-09-10T07:37:58.106Z,38.5117,-118.5123,9.4927,0.32,ml,7,131.31,0.117,0.1417,nn,nn00510036,2015-09-11T02:36:34.359Z,"9km E of Hawthorne, Nevada",earthquake
2015-09-10T07:33:09.000Z,63.5585,-150.7991,12.1,1,ml,8,86.3999930880005,,0.52,ak,ak11703958,2015-09-16T17:37:24.623Z,"93km WNW of Cantwell, Alaska",earthquake
2015-09-10T07:32:08.320Z,44.81,7.15,11,3.1,ml,,,,0.55,us,us20003hpq,2015-09-30T13:23:01.211Z,"0km NW of Villar Pellice, Italy",earthquake
2015-09-10T07:30:33.000Z,61.4894,-151.372,73.5,1.3,ml,9,86.3999930880005,,0.39,ak,ak11703957,2015-09-16T17:37:23.567Z,"75km W of Big Lake, Alaska",earthquake
2015-09-10T07:29:56.000Z,53.4938,-165.9329,45.7,1.5,ml,7,298.799976096002,,0.51,ak,ak11703956,2015-09-16T17:37:22.241Z,"58km SE of Unalaska, Alaska",earthquake
2015-09-10T07:28:32.100Z,18.896,-65.253,10,2.9,Md,8,234,0.58480325,0.37,pr,pr15253004,2015-09-30T13:24:44.254Z,"65km N of Culebra, Puerto Rico",earthquake
2015-09-10T07:24:45.340Z,-10.8404,-13.1548,10,4.7,mb,,96,3.124,1.07,us,us20003myi,2015-10-01T05:51:53.541Z,"Ascension Island region",earthquake
2015-09-10T07:17:52.020Z,38.587,144.827,24.06,4.5,mb,,128,3.259,0.78,us,us20003mxq,2015-10-01T12:35:58.182Z,"266km ESE of Kamaishi, Japan",earthquake
2015-09-10T07:15:46.010Z,-11.176,165.2985,38.92,4.8,mb,,106,4.632,0.6,us,us20003hpt,2015-09-30T13:26:22.465Z,"77km SW of Lata, Solomon Islands",earthquake
2015-09-10T07:11:15.680Z,37.1853333,-121.5813333,4.83,1.1,md,15,80,0.04213,0.05,nc,nc72523116,2015-09-10T22:53:08.260Z,"8km NE of Morgan Hill, California",earthquake
2015-09-10T07:00:49.000Z,19.527,-66.463,69,3.3,Md,12,234,1.2046408,0.56,pr,pr15253003,2015-09-25T11:11:34.317Z,"117km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-09-10T06:51:25.000Z,63.5572,-152.9598,11.8,1,ml,,,,0.62,ak,ak11697471,2015-09-16T17:36:00.913Z,"148km ENE of McGrath, Alaska",earthquake
2015-09-10T06:49:40.920Z,38.7891655,-122.7464981,2.01,0.57,md,6,92,0.009664,0.01,nc,nc72523111,2015-09-10T06:51:15.150Z,"1km NNE of The Geysers, California",earthquake
2015-09-10T06:45:35.540Z,39.1008333,-123.0815,10.75,1.87,md,31,49,0.07713,0.1,nc,nc72523106,2015-09-10T21:31:45.870Z,"8km ESE of Talmage, California",earthquake
2015-09-10T06:33:17.080Z,36.72,-121.3533333,4.85,0.84,md,19,103,0.01336,0.06,nc,nc72523101,2015-09-10T23:03:41.640Z,"10km S of Ridgemark, California",earthquake
2015-09-10T06:28:45.790Z,33.0343333,-116.4046667,9.505,0.91,ml,17,73,0.1427,0.17,ci,ci37240439,2015-09-10T20:45:10.498Z,"19km ESE of Julian, California",earthquake
2015-09-10T06:27:13.080Z,46.4315,-122.2548333,17.988,0.18,md,8,206,0.05132,0.18,uw,uw61063397,2015-09-11T20:22:48.020Z,"14km S of Morton, Washington",earthquake
2015-09-10T06:19:45.771Z,38.5289,-118.4843,15.2081,0.48,ml,4,159.98,0.104,0.0733,nn,nn00509987,2015-09-11T02:36:09.998Z,"12km E of Hawthorne, Nevada",earthquake
2015-09-10T06:19:35.300Z,18.2077,-64.7553,97,2.9,Md,3,313.2,0.2353586,0,pr,pr15253002,2015-09-10T20:43:13.888Z,"23km SE of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-10T06:19:16.000Z,63.1858,-151.3788,10.3,1.1,ml,,,,0.88,ak,ak11697469,2015-09-16T17:36:57.436Z,"115km NNW of Talkeetna, Alaska",earthquake
2015-09-10T06:08:59.830Z,37.315,-122.3576667,9.15,1.15,md,14,207,0.1297,0.1,nc,nc72523096,2015-09-10T23:02:10.980Z,"13km SW of Portola Valley, California",earthquake
2015-09-10T06:03:15.260Z,46.8708333,-121.9656667,12.246,0.29,md,10,218,0.07351,0.08,uw,uw61063387,2015-09-11T20:20:10.920Z,"22km E of Eatonville, Washington",earthquake
2015-09-10T06:02:04.994Z,38.5034,-118.5191,7.8864,2.25,ml,17,73.08,0.125,0.1383,nn,nn00509933,2015-09-11T02:36:13.322Z,"9km ESE of Hawthorne, Nevada",earthquake
2015-09-10T05:59:53.000Z,63.0743,-150.6398,109.1,1.6,ml,,,,0.44,ak,ak11697466,2015-09-16T17:36:05.892Z,"87km NNW of Talkeetna, Alaska",earthquake
2015-09-10T05:59:26.850Z,19.1521667,-155.4553333,40.497,1.88,md,27,205,0.007179,0.08,hv,hv61034176,2015-09-10T20:49:49.628Z,"6km SSE of Pahala, Hawaii",earthquake
2015-09-10T05:58:04.800Z,33.9476667,-116.8303333,10.758,1.33,ml,75,34,0.05121,0.18,ci,ci37240431,2015-09-10T20:47:31.853Z,"5km ENE of Banning, California",earthquake
2015-09-10T05:54:16.694Z,39.8063,-115.7733,0,2.6,ml,5,108.04,1.023,0.2623,nn,nn00509932,2015-09-11T02:35:49.619Z,"36km NNE of Eureka, Nevada",earthquake
2015-09-10T05:53:41.360Z,33.92,-116.595,14.561,0.78,ml,40,61,0.02133,0.18,ci,ci37240423,2015-09-10T20:47:07.027Z,"5km WNW of Garnet, California",earthquake
2015-09-10T05:49:12.000Z,60.1713,-151.8321,76.7,1.6,ml,,,,0.28,ak,ak11697464,2015-09-16T17:36:56.547Z,"36km SW of Cohoe, Alaska",earthquake
2015-09-10T05:44:47.600Z,18.156,-67.2805,29,2,Md,4,187.2,0.18595126,0.15,pr,pr15253001,2015-09-10T20:43:13.223Z,"13km NW of Puerto Real, Puerto Rico",earthquake
2015-09-10T05:38:17.330Z,37.4988333,-119.3576667,6.03,0.98,md,7,279,0.1874,0.02,nc,nc72523086,2015-09-10T20:48:45.268Z,"32km NE of Oakhurst, California",earthquake
2015-09-10T05:32:22.050Z,46.4413333,-122.2583333,13.71,0.21,md,10,124,0.04814,0.19,uw,uw61063377,2015-09-11T20:17:27.580Z,"13km S of Morton, Washington",earthquake
2015-09-10T05:31:24.560Z,19.2083,-69.4279,24.61,4.2,mb,,78,0.42,0.82,us,us20003hpj,2015-09-10T20:41:40.676Z,"9km W of Santa Barbara de Samana, Dominican Republic",earthquake
2015-09-10T05:10:43.910Z,38.7895012,-122.7423325,1.57,0.37,md,8,96,0.007637,0.04,nc,nc72523076,2015-09-10T05:12:21.410Z,"1km NE of The Geysers, California",earthquake
2015-09-10T05:06:23.000Z,62.1077,-148.8372,31.2,1.7,ml,,,,0.38,ak,ak11697457,2015-09-16T17:36:04.774Z,"34km N of Sutton-Alpine, Alaska",earthquake
2015-09-10T05:05:03.360Z,38.7876663,-122.7450027,2.08,1.16,md,19,57,0.007837,0.03,nc,nc72523071,2015-09-10T05:06:40.460Z,"1km NE of The Geysers, California",earthquake
2015-09-10T04:55:56.550Z,33.666,-116.7326667,17.449,0.42,ml,21,74,0.04762,0.07,ci,ci37240415,2015-09-10T20:45:11.147Z,"8km S of Idyllwild, California",earthquake
2015-09-10T04:52:51.000Z,52.1749,-169.3239,30.9,2.2,ml,10,287.999976960002,,0.59,ak,ak11703950,2015-09-16T17:37:20.615Z,"90km SSW of Nikolski, Alaska",earthquake
2015-09-10T04:43:16.620Z,35.6571667,-121.1266667,4.28,0.97,md,28,136,0.03328,0.09,nc,nc72523061,2015-09-10T23:01:31.132Z,"5km ENE of San Simeon, California",earthquake
2015-09-10T04:40:01.470Z,46.8708333,-112.5583333,6.36,1.05,ml,14,117,0.199,0.06,mb,mb80097374,2015-09-10T20:46:59.789Z,"13km SE of Lincoln, Montana",earthquake
2015-09-10T04:37:43.000Z,56.8807,-156.8786,12.6,1.9,ml,7,205.199983584001,,0.85,ak,ak11703949,2015-09-16T17:37:18.795Z,"135km ENE of Chignik Lake, Alaska",earthquake
2015-09-10T04:33:37.200Z,18.3484,-66.1644,61,2.6,Md,10,158.4,0.08623827,0.23,pr,pr15253000,2015-09-10T20:43:11.643Z,"5km S of Bayamon, Puerto Rico",earthquake
2015-09-10T04:22:07.000Z,61.9318,-140.5867,13.7,2.8,ml,,,,1.03,ak,ak11697449,2015-09-16T17:37:08.613Z,"199km SE of Tok, Alaska",earthquake
2015-09-10T04:19:19.000Z,61.0229,-151.0189,26.8,1.3,ml,12,68.3999945280004,,0.65,ak,ak11703947,2015-09-16T17:37:17.392Z,"39km NNE of Nikiski, Alaska",earthquake
2015-09-10T04:07:43.000Z,62.6135,-150.3715,59.6,1.1,ml,10,64.7999948160004,,0.56,ak,ak11703946,2015-09-16T17:37:16.518Z,"34km NNW of Talkeetna, Alaska",earthquake
2015-09-10T03:49:22.000Z,64.6902,-147.5679,14.1,0.1,ml,,,,0.44,ak,ak11697448,2015-09-16T17:38:00.101Z,"12km S of Badger, Alaska",earthquake
2015-09-10T03:42:51.000Z,61.6093,-151.2744,5.4,1.1,ml,,,,0.64,ak,ak11697447,2015-09-16T17:36:07.160Z,"67km WSW of Willow, Alaska",earthquake
2015-09-10T03:30:10.763Z,41.8602,-119.5901,4.6662,1.15,ml,5,210.07,0.179,0.12,nn,nn00509931,2015-09-11T02:35:05.187Z,"72km ESE of Lakeview, Oregon",earthquake
2015-09-10T03:29:40.000Z,60.678,-142.584,12.5,0.9,ml,,,,0.38,ak,ak11697446,2015-09-16T17:36:10.589Z,"68km N of Cape Yakataga, Alaska",earthquake
2015-09-10T03:24:36.000Z,56.9031,-156.8313,13.5,2.1,ml,11,158.399987328001,,0.56,ak,ak11703942,2015-09-16T17:37:15.174Z,"138km ENE of Chignik Lake, Alaska",earthquake
2015-09-10T03:16:23.000Z,63.0092,-150.9588,110.5,1.3,ml,10,97.1999922240006,,0.55,ak,ak11703941,2015-09-16T17:37:14.112Z,"87km NNW of Talkeetna, Alaska",earthquake
2015-09-10T03:13:01.500Z,38.8371658,-122.7710037,1.73,0.57,md,6,130,0.006739,0.01,nc,nc72523041,2015-09-10T03:14:35.710Z,"4km WNW of Cobb, California",earthquake
2015-09-10T03:09:13.000Z,61.5407,-146.5088,30.5,1.1,ml,11,136.799989056001,,0.67,ak,ak11703940,2015-09-16T17:37:13.225Z,"46km N of Valdez, Alaska",earthquake
2015-09-10T03:04:11.640Z,37.4633333,-121.8161667,6.24,1.05,md,29,67,0.02016,0.04,nc,nc72523036,2015-09-10T22:57:55.610Z,"8km ENE of Milpitas, California",earthquake
2015-09-10T03:01:53.000Z,66.1184,-141.5543,8.9,1.7,ml,9,122.399990208001,,0.96,ak,ak11703939,2015-09-16T17:37:12.216Z,"118km ENE of Circle, Alaska",earthquake
2015-09-10T02:58:06.000Z,62.4924,-150.992,84.1,1.7,ml,,,,0.41,ak,ak11697444,2015-09-16T17:36:09.463Z,"49km WNW of Talkeetna, Alaska",earthquake
2015-09-10T02:39:42.000Z,62.568,-151.2631,80.1,1.1,ml,10,75.5999939520005,,0.54,ak,ak11703937,2015-09-16T17:37:11.126Z,"65km WNW of Talkeetna, Alaska",earthquake
2015-09-10T02:35:21.270Z,38.8078346,-122.793663,1.9,0.49,md,12,78,0.001288,0.01,nc,nc72523031,2015-09-10T02:36:55.350Z,"4km NW of The Geysers, California",earthquake
2015-09-10T02:31:44.680Z,19.3871667,-155.279,2.472,2.31,ml,42,43,0.00264,0.09,hv,hv61033911,2015-09-10T16:09:46.590Z,"6km SW of Volcano, Hawaii",earthquake
2015-09-10T02:28:57.000Z,61.4783,-151.5869,70.7,1.3,ml,,,,0.27,ak,ak11697442,2015-09-16T17:37:59.168Z,"87km W of Big Lake, Alaska",earthquake
2015-09-10T02:25:34.000Z,54.4384,-165.6098,122,2.9,ml,,,,0.47,ak,ak11697440,2015-09-16T17:40:33.754Z,"35km NNE of Akutan, Alaska",earthquake
2015-09-10T02:24:01.330Z,36.0253333,-117.606,2.485,0.61,ml,20,60,0.08524,0.14,ci,ci37240407,2015-09-10T20:46:41.648Z,"29km ENE of Little Lake, California",earthquake
2015-09-10T02:21:17.000Z,53.1143,-161.9591,34.4,2.6,ml,12,262.799978976002,,0.58,ak,ak11703932,2015-09-16T17:38:39.434Z,"215km SSE of False Pass, Alaska",earthquake
2015-09-10T02:13:12.110Z,40.28,-121.2241667,15,1.04,md,7,284,0.1916,0.11,nc,nc72523241,2015-09-10T20:50:21.297Z,"2km SSE of Chester, California",earthquake
2015-09-10T02:07:03.000Z,53.2626,-165.9782,12.3,2,ml,,,,0.44,ak,ak11697439,2015-09-16T17:38:01.278Z,"77km SSE of Unalaska, Alaska",earthquake
2015-09-10T02:01:25.000Z,59.6864,-153.1623,105,1.8,ml,16,104.399991648001,,0.27,ak,ak11703930,2015-09-16T17:37:08.534Z,"75km W of Anchor Point, Alaska",earthquake
2015-09-10T01:54:21.000Z,60.0873,-153.1407,129,1.7,ml,7,197.999984160001,,0.43,ak,ak11703929,2015-09-16T17:37:07.566Z,"49km SSW of Redoubt Volcano, Alaska",earthquake
2015-09-10T01:52:13.000Z,61.4624,-149.8977,54,2,ml,,,,0.35,ak,ak11697436,2015-09-16T17:36:16.897Z,"7km SSE of Big Lake, Alaska",earthquake
2015-09-10T01:50:28.490Z,46.8473333,-121.7343333,0.174,-0.06,md,9,96,0.01173,0.05,uw,uw61063327,2015-09-11T19:50:12.140Z,"27km N of Packwood, Washington",earthquake
2015-09-10T01:45:05.000Z,61.4821,-149.8862,51.8,1.9,ml,,,,0.43,ak,ak11697433,2015-09-16T17:36:12.787Z,"5km SE of Big Lake, Alaska",earthquake
2015-09-10T01:35:38.970Z,36.3176667,-121.4436667,9.72,1.17,md,26,63,0.06696,0.12,nc,nc72523021,2015-09-10T20:57:06.840Z,"15km SW of Soledad, California",earthquake
2015-09-10T01:29:05.610Z,37.659,-118.8363333,3.12,0.53,md,13,134,0.02101,0.06,nc,nc72523016,2015-09-10T20:48:34.253Z,"12km E of Mammoth Lakes, California",earthquake
2015-09-10T01:28:56.740Z,35.6885,-84.2586667,13.59,2,md,9,103,0.05225,0.03,se,se60089317,2015-09-10T20:44:42.979Z,"8km SE of Loudon, Tennessee",earthquake
2015-09-10T01:27:34.070Z,37.438,-118.8768333,6.16,1.66,md,36,134,0.1331,0.04,nc,nc72523011,2015-09-11T02:34:57.783Z,"25km SSE of Mammoth Lakes, California",earthquake
2015-09-10T01:21:42.120Z,38.8245,-122.7775,1.8,0.24,md,10,57,0.008406,0.02,nc,nc72523006,2015-09-15T23:30:04.630Z,"4km W of Cobb, California",earthquake
2015-09-10T01:14:37.706Z,37.842,-114.5218,14.3356,1.64,ml,7,70.31,0.605,0.2267,nn,nn00509925,2015-09-11T02:34:55.216Z,"11km SSW of Pioche, Nevada",earthquake
2015-09-10T01:14:10.000Z,61.4928,-149.8989,50.7,2.5,ml,,,,0.51,ak,ak11697412,2015-09-16T17:37:29.705Z,"4km SE of Big Lake, Alaska",earthquake
2015-09-10T01:10:00.000Z,60.1297,-141.4574,0,1.3,ml,,,,0.61,ak,ak11697410,2015-09-16T17:38:05.902Z,"54km E of Cape Yakataga, Alaska",earthquake
2015-09-10T01:08:52.000Z,52.9345,-167.32,25.6,1.7,ml,10,244.799980416002,,0.4,ak,ak11703924,2015-09-16T17:37:06.448Z,"104km E of Nikolski, Alaska",earthquake
2015-09-10T01:07:17.362Z,38.5085,-118.5142,8.0427,1.02,ml,14,74.29,0.12,0.1478,nn,nn00509924,2015-09-11T02:34:45.247Z,"9km E of Hawthorne, Nevada",earthquake
2015-09-10T01:06:00.000Z,61.2778,-146.7668,15.1,1.4,ml,,,,0.64,ak,ak11697409,2015-09-16T17:36:17.990Z,"27km NW of Valdez, Alaska",earthquake
2015-09-10T01:05:28.190Z,36.1822,-97.4938,3.62,3.2,mb_lg,,63,0.386,0.4,us,us20003hp0,2015-09-10T19:40:04.681Z,"21km WSW of Perry, Oklahoma",earthquake
2015-09-10T01:03:41.974Z,37.8485,-114.5383,0,0.89,ml,6,77.84,0.6,0.171,nn,nn00509923,2015-09-11T02:34:42.880Z,"11km SW of Pioche, Nevada",earthquake
2015-09-10T00:57:19.000Z,63.0998,-151.537,5.3,1.3,ml,,,,0.62,ak,ak11697405,2015-09-16T17:36:24.052Z,"113km NW of Talkeetna, Alaska",earthquake
2015-09-10T00:57:03.110Z,47.657,-122.6866667,20.272,0.34,md,6,130,0.1289,0.07,uw,uw61063302,2015-09-11T19:48:15.812Z,"1km NNE of Silverdale, Washington",earthquake
2015-09-10T00:38:20.000Z,54.8512,-159.6577,19.3,2.1,ml,5,161.999987040001,,0.42,ak,ak11703921,2015-09-16T17:37:05.224Z,"9km NW of Chernabura Island, Alaska",earthquake
2015-09-10T00:30:48.000Z,61.4984,-146.5743,32.9,1.2,ml,,,,0.4,ak,ak11697392,2015-09-16T17:36:20.013Z,"42km NNW of Valdez, Alaska",earthquake
2015-09-10T00:07:23.022Z,38.6573,-118.7951,7.4655,0.99,ml,11,125.97,0.215,0.1432,nn,nn00509912,2015-09-11T02:34:40.023Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-09T23:58:12.000Z,51.5411,-175.4897,44.7,2.1,ml,,,,0.52,ak,ak11705063,2015-09-17T01:37:51.716Z,"89km ESE of Adak, Alaska",earthquake
2015-09-09T23:26:18.000Z,52.5669,-169.6562,44.1,3,ml,,,,0.63,ak,ak11697389,2015-09-17T01:37:47.776Z,"67km SW of Nikolski, Alaska",earthquake
2015-09-09T23:22:29.330Z,38.7581667,-122.7236667,2.15,0.34,md,22,59,0.003546,0.07,nc,nc72522991,2015-09-15T23:17:01.640Z,"3km SE of The Geysers, California",earthquake
2015-09-09T23:10:58.400Z,33.7858333,-116.0958333,8.289,1.65,ml,49,37,0.1052,0.17,ci,ci37240359,2015-09-10T20:45:12.301Z,"13km ENE of Indio, California",earthquake
2015-09-09T23:00:52.000Z,64.9832,-147.3262,0,1.8,ml,,,,0.55,ak,ak11697369,2015-09-17T01:37:44.491Z,"22km NNE of Badger, Alaska",earthquake
2015-09-09T22:55:36.000Z,61.6295,-146.4496,19.8,1.4,ml,,,,0.55,ak,ak11705060,2015-09-17T01:37:25.514Z,"55km N of Valdez, Alaska",earthquake
2015-09-09T22:50:21.000Z,59.936,-140.881,2.9,1.2,ml,,,,0.69,ak,ak11697365,2015-09-17T01:37:35.753Z,"78km NW of Yakutat, Alaska",earthquake
2015-09-09T22:35:02.020Z,38.8231659,-122.845665,2.64,0.57,md,7,129,0.008308,0.02,nc,nc72522986,2015-09-09T22:36:34.680Z,"9km WNW of The Geysers, California",earthquake
2015-09-09T22:30:27.650Z,18.3238,-71.4483,31.35,4,mb,,50,0.672,1.18,us,us20003hnj,2015-09-10T22:07:20.992Z,"5km SW of Mella, Dominican Republic",earthquake
2015-09-09T22:29:38.550Z,35.0331667,-117.6801667,0.007,1.49,ml,41,55,0.09943,0.22,ci,ci37240343,2015-09-10T20:46:37.481Z,"5km NW of Boron, California",quarry blast
2015-09-09T22:24:19.400Z,45.8996667,-112.2455,-2,0.88,ml,6,131,0.163,0.06,mb,mb80097339,2015-09-09T23:09:47.010Z,"11km WNW of Whitehall, Montana",quarry blast
2015-09-09T22:22:46.600Z,38.821,-122.8436667,2.86,1.47,md,47,66,0.00707,0.06,nc,nc72522971,2015-09-15T23:00:37.290Z,"9km WNW of The Geysers, California",earthquake
2015-09-09T22:22:45.000Z,63.0913,-150.3831,1.3,0.7,ml,,,,0.58,ak,ak11697325,2015-09-17T01:37:35.054Z,"79km WSW of Cantwell, Alaska",earthquake
2015-09-09T22:19:05.280Z,38.0331667,-118.9741667,3.88,1.67,md,23,142,0.1592,0.06,nc,nc72522961,2015-09-10T20:51:38.837Z,"33km SE of Bridgeport, California",earthquake
2015-09-09T22:18:41.770Z,46.8286667,-121.95,10.651,-0.11,md,6,224,0.07469,0.06,uw,uw60113808,2015-09-11T19:30:26.290Z,"24km E of Eatonville, Washington",earthquake
2015-09-09T22:18:33.180Z,46.8348333,-121.9336667,11.651,0.42,md,8,212,0.06481,0.08,uw,uw61063162,2015-09-11T19:28:20.530Z,"25km E of Eatonville, Washington",earthquake
2015-09-09T22:06:46.987Z,37.0068,-115.0074,6.0821,1.32,ml,5,184.05,0.401,0.0569,nn,nn00509891,2015-09-10T22:59:48.747Z,"42km SSE of Alamo, Nevada",earthquake
2015-09-09T21:59:37.000Z,59.9485,-153.0093,114.4,1.7,ml,,,,0.59,ak,ak11705056,2015-09-17T01:37:50.715Z,"61km SSW of Redoubt Volcano, Alaska",earthquake
2015-09-09T21:46:11.360Z,33.9,-117.9756667,7.314,1.09,ml,17,129,0.06257,0.26,ci,ci37240319,2015-09-10T20:46:34.916Z,"4km ESE of La Mirada, California",earthquake
2015-09-09T21:43:29.000Z,51.5394,-177.867,19.8,2.4,ml,,,,0.42,ak,ak11697320,2015-09-17T01:37:42.199Z,"42km SSE of Tanaga Volcano, Alaska",earthquake
2015-09-09T21:41:43.190Z,38.8076667,-122.8181667,2.96,0.19,md,14,110,0.008686,0.03,nc,nc72522946,2015-09-15T09:04:41.540Z,"6km WNW of The Geysers, California",earthquake
2015-09-09T21:39:25.790Z,38.8086662,-122.8241653,2.62,0.88,md,7,133,0.003922,0.02,nc,nc72522941,2015-09-09T21:40:58.260Z,"6km WNW of The Geysers, California",earthquake
2015-09-09T21:39:19.660Z,37.7615,-122.5613333,10.25,1.08,md,18,161,0.0763,0.08,nc,nc72522951,2015-09-10T22:33:33.580Z,"10km NW of Daly City, California",earthquake
2015-09-09T21:30:48.460Z,38.8235,-122.7636667,2.61,0.22,md,17,54,0.0085,0.02,nc,nc72522936,2015-09-15T22:13:18.950Z,"3km W of Cobb, California",earthquake
2015-09-09T21:25:50.790Z,33.2243333,-116.3623333,11.329,1.21,ml,43,36,0.06344,0.2,ci,ci37240287,2015-09-10T20:45:13.023Z,"4km SSE of Borrego Springs, California",earthquake
2015-09-09T21:14:42.770Z,46.9421667,-121.9711667,14.693,0.56,md,9,111,0.00282,0.13,uw,uw61076941,2015-09-11T19:25:12.860Z,"23km ENE of Eatonville, Washington",earthquake
2015-09-09T21:07:19.000Z,56.9668,-157.1446,7.2,2.6,ml,,,,0.68,ak,ak11697254,2015-09-17T01:37:41.312Z,"127km NE of Chignik Lake, Alaska",earthquake
2015-09-09T21:03:24.250Z,36.0048,70.4766,107.11,5.4,mb,,46,1.121,0.94,us,us20003hmu,2015-09-10T22:00:38.040Z,"26km W of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2015-09-09T21:02:36.500Z,38.8185,-122.7645,2.57,0.21,md,10,80,0.01268,0.01,nc,nc72522931,2015-09-15T09:13:43.200Z,"3km W of Cobb, California",earthquake
2015-09-09T20:56:30.150Z,33.7713333,-116.1663333,5.258,0.75,ml,17,117,0.0525,0.14,ci,ci37240279,2015-09-10T20:48:41.248Z,"7km NE of Indio, California",earthquake
2015-09-09T20:44:07.490Z,38.809,-122.801,2.94,0.47,md,32,75,0.004569,0.04,nc,nc72522926,2015-09-15T22:01:51.968Z,"5km NW of The Geysers, California",earthquake
2015-09-09T20:27:19.570Z,38.8325,-122.7963333,3.16,1.7,md,53,39,0.00753,0.07,nc,nc72522916,2015-09-15T21:38:30.640Z,"6km W of Cobb, California",earthquake
2015-09-09T20:27:00.490Z,35.254,-118.6003333,6.622,1.22,ml,12,81,0.1515,0.25,ci,ci37240223,2015-09-09T20:48:29.288Z,"19km NW of Tehachapi, California",earthquake
